du	NA	NA	NA	0.10999999999998522	60	63	57	pA_I
traitement	130	138	119	0.410000000000025	62	67	55	pA_I
euh	111	119	103	0.19999999999998863	60	66	53	pA_I
s-	NA	NA	NA	0.2400000000000091	50	52	45	pA_I
en	NA	NA	NA	0.17000000000001592	53	56	48	pA_I
sémantique	128	144	116	0.5600000000000023	62	69	53	pA_I
ou	124	138	116	0.09000000000000341	61	63	60	pA_I
en	121	130	116	0.13999999999998636	65	66	63	pA_I
morphologie	118	132	110	0.6599999999999966	64	70	53	pA_I
euh	106	111	103	0.3300000000000125	60	66	52	pA_I
d'	133	155	116	0.4200000000000159	65	74	51	pA_I
unités	133	155	116	0.4200000000000159	65	74	51	pA_I
qui	140	144	132	0.10999999999998522	62	64	59	pA_I
sont	142	230	113	0.18999999999999773	58	61	55	pA_I
polycatégorielles	130	229	77	0.8100000000000023	62	69	54	pA_I
voire	109	118	77	0.18000000000000682	62	64	58	pA_I
de	108	108	108	0.060000000000002274	57	60	56	pA_I
lexique	111	130	102	0.28999999999999204	57	64	51	pA_I
non	116	122	111	0.15000000000000568	61	64	54	pA_I
catégoriel	132	168	97	0.6400000000000148	59	68	48	pA_I
mais	136	150	120	0.18999999999999773	65	70	50	pA_I
en	120	145	113	0.10000000000002274	65	69	63	pA_I
matière	120	144	107	0.22999999999998977	61	65	53	pA_I
de	140	140	140	0.09000000000000341	57	59	55	pA_I
questions	126	133	120	0.2599999999999909	58	63	51	pA_I
difficiles	133	155	110	0.4300000000000068	60	69	51	pA_I
je	116	142	113	0.15000000000000568	59	61	55	pA_I
pense	141	143	137	0.28999999999999204	56	62	47	pA_I
que	126	131	119	0.1599999999999966	58	62	48	pA_I
je	105	109	102	0.3400000000000034	59	64	53	pA_I
fais	122	127	116	0.21999999999999886	56	62	52	pA_I
confiance	131	138	118	0.4300000000000068	55	61	49	pA_I
à	125	128	121	0.07999999999998408	58	59	57	pA_I
votre	115	120	111	0.2300000000000182	55	58	49	pA_I
imagination	125	154	107	0.6599999999999966	59	65	46	pA_I
pour	130	142	112	0.28000000000000114	61	65	45	pA_I
euh	106	112	101	0.6800000000000068	57	65	49	pA_I
servir	146	213	112	0.4099999999999966	56	64	46	pA_I
toutes	NA	NA	NA	0.12999999999999545	56	58	54	pA_I
sortes	127	140	117	0.25	57	63	52	pA_I
de	118	122	114	0.0800000000000125	63	65	60	pA_I
problèmes	148	168	115	0.4000000000000057	61	68	52	pA_I
non	132	136	126	0.12999999999999545	62	66	52	pA_I
là	154	176	131	0.14000000000001478	65	69	61	pA_I
c'	166	174	142	0.15000000000000568	64	67	59	pA_I
est	166	174	142	0.15000000000000568	64	67	59	pA_I
vraiment	155	180	131	0.21999999999999886	66	68	62	pA_I
les	161	177	151	0.09999999999999432	67	69	62	pA_I
questions	167	183	141	0.5099999999999909	61	71	50	pA_I
soit	177	181	170	0.5400000000000205	57	70	46	pA_I
soit	181	186	177	0.3599999999999852	54	71	46	pA_I
non	172	180	162	0.14000000000001478	68	69	67	pA_I
résolues	157	195	136	0.4099999999999966	69	73	63	pA_I
soit	175	186	158	0.4199999999999875	66	73	55	pA_I
ou	150	180	133	0.09000000000000341	70	71	68	pA_I
les	132	139	126	0.06999999999999318	68	69	66	pA_I
questions	141	167	117	0.30000000000001137	62	69	56	pA_I
du	132	159	120	0.21999999999999886	60	64	54	pA_I
du	132	138	123	0.25	56	63	50	pA_I
genre	139	161	116	0.3400000000000034	65	69	58	pA_I
euh	116	117	114	0.25	60	68	49	pA_I
s-	NA	NA	NA	0.4099999999999966	52	56	46	pA_I
et	187	303	135	0.15000000000000568	57	65	45	pA_I
si	168	190	143	0.5199999999999818	61	71	55	pA_I
euh	NA	NA	NA	0.3199999999999932	54	55	52	pA_I
voilà	161	182	131	0.28000000000000114	67	74	54	pA_I
le	176	180	172	0.060000000000002274	70	72	67	pA_I
genre	145	148	133	0.15000000000000568	66	69	63	pA_I
de	142	146	138	0.09000000000000341	69	71	66	pA_I
choses	173	195	136	0.37000000000000455	66	75	56	pA_I
que	174	185	163	0.2699999999999818	66	75	50	pA_I
on	145	163	135	0.15000000000000568	66	67	64	pA_I
aimerait	144	152	135	0.28000000000000114	67	70	65	pA_I
avoir	149	170	115	0.37999999999999545	69	72	65	pA_I
et	151	156	150	0.05000000000001137	67	68	64	pA_I
qu'	145	152	135	0.12000000000000455	63	66	59	pA_I
on	145	152	135	0.12000000000000455	63	66	59	pA_I
n'	131	142	116	0.13999999999998636	65	69	61	pA_I
a	131	142	116	0.13999999999998636	65	69	61	pA_I
pas	NA	NA	NA	0.17000000000001592	59	64	52	pA_I
quoi	NA	NA	NA	0.10999999999998522	57	59	53	pA_I
c'	NA	NA	NA	0.30000000000001137	53	57	50	pA_I
est	NA	NA	NA	0.30000000000001137	53	57	50	pA_I
voilà	NA	NA	NA	0.25	54	57	50	pA_I
c'	106	115	103	0.3499999999999943	54	60	48	pA_I
est	106	115	103	0.3499999999999943	54	60	48	pA_I
euh	116	125	107	1.0999999999999943	54	58	50	pA_I
ce	128	128	128	0.0800000000000125	51	59	47	pA_I
genre	128	129	127	0.09999999999999432	62	64	58	pA_I
de	127	128	127	0.05000000000001137	56	57	55	pA_I
questions	153	176	119	0.28999999999999204	62	66	56	pA_I
qui	139	159	121	0.07999999999998408	62	65	58	pA_I
nous	122	128	118	0.10000000000002274	67	69	65	pA_I
semble	131	154	113	0.22999999999998977	63	68	59	pA_I
se	121	134	110	0.21000000000000796	58	63	51	pA_I
poser	122	147	80	0.38999999999998636	58	70	46	pA_I
à	142	147	131	0.17000000000001592	66	71	59	pA_I
partir	123	128	117	0.19999999999998863	57	64	53	pA_I
de	114	117	112	0.05000000000001137	59	60	58	pA_I
notre	116	118	114	0.14999999999997726	57	61	51	pA_I
expérience	116	127	108	0.4700000000000273	56	63	47	pA_I
de	129	134	124	0.12000000000000455	58	63	54	pA_I
sémanticien	133	150	122	0.5600000000000023	60	64	55	pA_I
ou	126	132	120	0.04999999999998295	64	65	64	pA_I
de	118	120	116	0.05000000000001137	64	64	63	pA_I
morphologue	137	182	112	0.5900000000000034	61	68	51	pA_I
et	133	142	126	0.10999999999998522	58	66	48	pA_I
sur	134	142	125	0.17000000000001592	61	66	57	pA_I
lequel	133	158	113	0.25	65	70	59	pA_I
on	134	154	122	0.09999999999999432	67	67	66	pA_I
n'	116	123	113	0.0800000000000125	64	67	62	pA_I
a	116	123	113	0.0800000000000125	64	67	62	pA_I
pas	132	141	115	0.07999999999998408	64	68	59	pA_I
de	128	135	120	0.06999999999999318	65	67	63	pA_I
réponse	126	144	118	0.3100000000000023	62	70	56	pA_I
évidente	131	158	103	0.4000000000000057	64	68	58	pA_I
alors	129	136	120	0.18000000000000682	67	70	64	pA_I
qu'	128	135	118	0.1599999999999966	61	64	57	pA_I
on	128	135	118	0.1599999999999966	61	64	57	pA_I
a	120	121	119	0.060000000000002274	66	67	65	pA_I
le	117	120	115	0.060000000000002274	61	64	60	pA_I
sentiment	136	152	115	0.4399999999999977	61	69	51	pA_I
que	149	149	149	0.11000000000001364	55	57	54	pA_I
ce	NA	NA	NA	0.06999999999999318	53	55	51	pA_I
serait	173	237	115	0.10999999999998522	61	63	52	pA_I
bien	138	146	115	0.17000000000001592	66	68	59	pA_I
d'	126	144	114	0.18999999999999773	62	66	59	pA_I
avoir	126	144	114	0.18999999999999773	62	66	59	pA_I
une	118	122	117	0.09000000000000341	61	62	60	pA_I
réponse	121	142	106	0.3400000000000034	58	62	51	pA_I
sur	NA	NA	NA	0.09999999999999432	55	57	53	pA_I
ces	125	130	121	0.10999999999998522	56	61	52	pA_I
questions	109	113	108	0.2600000000000193	54	60	50	pA_I
là	126	133	109	0.19999999999998863	62	65	56	pA_I
enfin	NA	NA	NA	0.09999999999999432	58	61	55	pA_I
c'	105	142	88	0.11000000000001364	59	61	57	pA_I
est	105	142	88	0.11000000000001364	59	61	57	pA_I
un	228	274	139	0.09000000000000341	62	67	59	pA_I
peu	264	277	248	0.11999999999997613	67	69	65	pA_I
cette	137	143	125	0.25	64	67	59	pA_I
euh	112	115	111	0.13000000000002387	55	59	51	pA_I
cet	209	209	209	0.19999999999998863	60	64	54	pA_I
a-	133	134	130	0.17000000000001592	60	66	54	pA_I
cet	127	129	124	0.1699999999999875	58	63	53	pA_I
aspect	123	133	115	0.21999999999999886	58	66	50	pA_I
là	136	145	120	0.09000000000000341	66	68	65	pA_I
on	140	145	115	0.06999999999999318	66	68	64	pA_I
va	122	126	118	0.0700000000000216	65	66	63	pA_I
dire	126	136	117	0.18999999999999773	64	67	58	pA_I
plus	137	141	128	0.1599999999999966	61	67	54	pA_I
prospectif	143	157	114	0.7699999999999818	59	69	47	pA_I
des	129	137	117	0.28999999999999204	65	71	52	pA_I
euh	107	123	103	0.44000000000002615	59	66	48	pA_I
des	115	124	105	0.14000000000001478	56	62	45	pA_I
questions	124	137	75	0.37999999999999545	58	65	49	pA_I
chantier	128	140	112	0.44999999999998863	60	68	52	pA_I
entre	132	139	108	0.20000000000001705	59	63	53	pA_I
guillemets	112	129	101	0.4199999999999875	59	64	54	pA_I
qui	NA	NA	NA	0.15000000000000568	54	58	50	pA_I
pourraient	113	117	110	0.3300000000000125	56	63	44	pA_I
euh	NA	NA	NA	0.3100000000000023	52	57	48	pA_I
poser	150	218	112	0.339999999999975	53	59	43	pA_L
voilà	116	130	106	0.3100000000000023	56	64	45	pA_U
								
donc	122	129	118	0.2699999999999818	60	66	52	pA_B
tu	128	132	125	0.14000000000001478	59	63	56	pA_I
fais	136	161	121	0.2699999999999818	64	68	60	pA_I
le	135	205	115	0.13000000000002387	63	65	62	pA_I
le	136	223	113	0.13999999999998636	65	67	62	pA_I
modérateur	159	229	127	0.6800000000000068	61	69	52	pA_I
c'	121	124	119	0.21999999999999886	51	59	45	pA_I
est	121	124	119	0.21999999999999886	51	59	45	pA_I
ça	141	146	112	0.25	58	63	52	pA_L
moi	117	119	112	0.12000000000000455	65	67	61	pA_B
je	155	163	142	0.15000000000000568	66	69	63	pA_I
fais	152	197	95	0.13999999999998636	67	72	63	pA_I
le	163	173	154	0.17000000000001592	68	73	63	pA_I
m-	149	155	146	0.21000000000000796	64	67	61	pA_I
modérateur	148	165	136	0.4199999999999875	65	70	58	pA_I
de	127	131	121	0.19999999999998863	62	66	57	pA_I
de	123	128	118	0.160000000000025	60	66	53	pA_I
François	152	174	112	0.45999999999997954	64	72	57	pA_I
donc	133	153	116	0.21999999999999886	65	69	61	pA_I
euh	113	116	110	0.11000000000001364	64	66	62	pA_I
comme	130	133	124	0.09999999999999432	61	63	60	pA_I
ça	143	148	124	0.19999999999998863	63	67	57	pA_I
je	241	348	116	0.6200000000000046	66	73	61	pA_L
								
oui	162	177	148	0.21000000000000796	76	79	70	pA_B
parce	139	151	132	0.2400000000000091	73	77	69	pA_I
que	139	151	132	0.2400000000000091	73	77	69	pA_I
moi	151	169	136	0.1599999999999966	74	77	72	pA_I
il	156	168	134	0.18000000000000682	73	78	66	pA_I
il	140	147	135	0.13999999999998636	68	70	65	pA_I
veut	151	157	142	0.28000000000000114	73	76	68	pA_I
il	148	157	127	0.12999999999999545	69	71	66	pA_I
faut	154	177	121	0.20000000000001705	70	75	64	pA_I
un	136	167	124	0.29999999999998295	74	77	72	pA_I
modérateur	135	153	125	0.46999999999999886	71	75	66	pA_I
au	145	150	141	0.09000000000000341	70	72	69	pA_I
carré	145	159	129	0.28999999999999204	72	75	68	pA_I
parce	186	237	108	0.3300000000000125	67	69	64	pA_I
que	186	237	108	0.3300000000000125	67	69	64	pA_I
je	128	137	119	0.1599999999999966	65	70	60	pA_I
suis	148	150	144	0.18000000000000682	62	68	56	pA_I
tout	143	149	138	0.1699999999999875	62	67	58	pA_I
à	142	156	131	0.11000000000001364	66	70	58	pA_I
fait	144	155	136	0.1699999999999875	67	70	63	pA_I
immodéré	118	147	96	0.5099999999999909	67	73	61	pA_L
								
et	116	130	81	0.15000000000000568	69	71	66	pA_B
y	NA	NA	NA	0.06999999999999318	68	69	67	pA_I
a	NA	NA	NA	0.0800000000000125	68	69	67	pA_I
un	151	155	145	0.14999999999997726	69	71	67	pA_I
agitateur	153	192	85	0.5600000000000023	69	74	64	pA_I
aussi	170	220	82	0.5100000000000193	61	66	56	pA_L
								
tu	185	194	177	0.13999999999998636	66	69	62	pA_B
vois	193	203	181	0.21999999999999886	71	76	64	pA_I
que	182	235	165	0.2400000000000091	68	73	62	pA_I
y	164	166	162	0.06999999999999318	76	76	75	pA_I
a	166	177	157	0.15000000000000568	72	75	69	pA_I
y	160	163	158	0.0800000000000125	71	72	70	pA_I
en	163	168	161	0.09000000000000341	72	76	69	pA_I
a	173	182	162	0.12999999999999545	71	73	69	pA_I
beaucoup	181	195	172	0.3100000000000023	67	72	62	pA_I
qui	172	206	128	0.1599999999999966	67	70	62	pA_I
commencent	172	204	83	0.5300000000000011	72	78	58	pA_I
à	155	176	136	0.5799999999999841	68	72	58	pA_I
fermer	169	178	142	0.3300000000000125	65	72	55	pA_I
un	165	172	158	0.10999999999998522	68	72	65	pA_I
oeil	180	193	158	0.27000000000001023	67	71	62	pA_I
tu	157	189	144	0.12000000000000455	62	65	58	pA_I
peux	182	304	160	0.21000000000000796	66	72	58	pA_I
éventuellement	153	172	136	0.789999999999992	67	75	56	pA_I
intervenir	150	190	122	0.8899999999999864	66	73	58	pA_L
								
voilà	132	134	125	0.23999999999998067	69	75	56	pA_B
donc	131	135	120	0.1599999999999966	68	71	64	pA_I
je	121	132	114	0.09000000000000341	64	65	63	pA_I
propose	164	186	113	0.27000000000001023	68	74	62	pA_I
qu'	148	169	91	0.1699999999999875	66	69	62	pA_I
on	148	169	91	0.1699999999999875	66	69	62	pA_I
commence	144	267	78	0.4000000000000057	68	73	60	pA_I
par	169	320	113	0.30000000000001137	71	75	62	pA_I
euh	128	130	126	0.13999999999998636	71	72	69	pA_I
le	128	132	126	0.09999999999999432	70	71	66	pA_I
débat	138	151	125	0.2400000000000091	70	75	64	pA_I
sur	142	149	125	0.22999999999998977	65	73	60	pA_I
sémantique	126	153	91	0.46000000000000796	63	68	58	pA_I
morphologie	144	241	118	0.46000000000000796	67	72	62	pA_I
flexionnelle	130	147	90	0.44999999999998863	67	70	63	pA_I
formation	125	140	114	0.4300000000000068	64	71	58	pA_I
des	120	123	117	0.12000000000000455	69	72	65	pA_I
mots	177	217	123	0.2400000000000091	68	72	63	pA_L
								
euh	118	159	109	0.8000000000000114	62	69	49	pA_B
c'	124	127	121	0.21999999999999886	56	60	53	pA_I
est	124	127	121	0.21999999999999886	56	60	53	pA_I
à	107	107	106	0.12999999999999545	61	65	55	pA_I
dire	146	168	107	0.18000000000000682	67	71	63	pA_I
finalement	141	169	116	0.75	63	70	51	pA_I
euh	129	146	120	0.6700000000000159	55	60	48	pA_I
en	170	189	163	0.12999999999999545	63	70	47	pA_I
morphologie	147	163	121	0.6200000000000046	67	74	58	pA_I
d'	154	246	107	0.18000000000000682	65	67	60	pA_I
une	154	246	107	0.18000000000000682	65	67	60	pA_I
part	131	228	111	0.4300000000000068	61	69	50	pA_I
je	NA	NA	NA	0.21000000000000796	50	53	49	pA_I
pense	NA	NA	NA	0.13999999999998636	51	52	49	pA_I
que	NA	NA	NA	0.06999999999999318	50	54	48	pA_I
les	105	106	104	0.0700000000000216	60	62	56	pA_I
morphologues	114	120	106	0.4399999999999977	59	65	51	pA_I
vont	102	120	76	0.1699999999999875	55	61	49	pA_I
s'	124	132	76	0.5300000000000011	58	64	49	pA_I
exprimer	124	132	76	0.5300000000000011	58	64	49	pA_I
et	146	169	139	0.18999999999999773	62	67	51	pA_I
en	132	139	122	0.12000000000000455	62	64	58	pA_I
sémantique	132	144	118	0.4099999999999966	59	65	53	pA_I
d'	118	124	114	0.28000000000000114	59	66	54	pA_I
autre	118	124	114	0.28000000000000114	59	66	54	pA_I
part	188	318	135	0.3900000000000148	62	70	50	pA_I
est	127	141	121	0.12000000000000455	60	66	52	pA_I
ce	NA	NA	NA	0.09000000000000341	56	59	53	pA_I
que	131	140	125	0.09000000000000341	62	67	52	pA_I
c'	141	147	114	0.22999999999998977	64	71	57	pA_I
est	141	147	114	0.22999999999998977	64	71	57	pA_I
le	123	130	116	0.06999999999999318	67	70	65	pA_I
même	153	232	118	0.15000000000000568	66	68	61	pA_I
problème	129	232	107	0.30000000000001137	64	72	55	pA_I
est	142	151	134	0.04999999999998295	63	64	63	pA_I
ce	NA	NA	NA	0.060000000000002274	58	61	56	pA_I
que	125	128	124	0.0800000000000125	59	63	56	pA_I
ce	124	124	124	0.12999999999999545	55	58	53	pA_I
c'	NA	NA	NA	0.19999999999998863	53	57	50	pA_I
est	NA	NA	NA	0.19999999999998863	53	57	50	pA_I
différent	124	154	101	0.5400000000000205	59	63	50	pA_I
est	118	127	113	0.12999999999999545	57	62	48	pA_I
ce	115	117	114	0.15000000000000568	54	58	49	pA_I
que	136	137	132	0.2699999999999818	62	67	48	pA_I
euh	112	132	104	0.3100000000000023	64	68	59	pA_I
ça	105	106	104	0.20000000000001705	57	62	53	pA_I
appelle	121	153	98	0.3199999999999932	61	67	54	pA_I
des	113	114	113	0.03999999999999204	60	62	59	pA_I
traitements	121	132	110	0.30000000000001137	59	63	54	pA_I
différents	115	134	104	0.4000000000000057	60	65	55	pA_I
des	128	134	116	0.11999999999997613	65	68	61	pA_I
méthodes	116	127	109	0.28000000000000114	61	65	54	pA_I
différentes	115	141	97	0.4900000000000091	58	64	50	pA_I
ou	141	148	122	0.27000000000001023	63	71	45	pA_I
euh	109	122	105	0.7599999999999909	59	68	49	pA_I
ou	119	124	114	0.14999999999997726	56	65	50	pA_I
est	132	135	123	0.11000000000001364	68	70	63	pA_I
ce	133	135	132	0.060000000000002274	60	62	58	pA_I
que	129	132	123	0.09999999999999432	59	64	54	pA_I
finalement	128	217	96	0.4000000000000057	60	65	53	pA_I
ça	131	131	131	0.1699999999999875	56	58	53	pA_I
relève	115	122	102	0.17000000000001592	59	63	55	pA_I
d'	113	115	110	0.13999999999998636	57	62	54	pA_I
une	113	115	110	0.13999999999998636	57	62	54	pA_I
sémantique	170	214	111	0.4300000000000068	55	61	51	pA_I
générale	114	130	102	0.5200000000000102	56	63	47	pA_I
euh	NA	NA	NA	0.28999999999999204	53	55	46	pA_I
qui	118	124	117	0.28000000000000114	56	63	47	pA_I
euh	111	117	108	0.28999999999999204	54	60	48	pA_I
ou	123	124	123	0.11000000000001364	54	61	47	pA_I
d'	111	123	104	0.2699999999999818	60	66	54	pA_I
une	111	123	104	0.2699999999999818	60	66	54	pA_I
morphologie	109	116	105	0.410000000000025	57	63	51	pA_I
générale	113	125	102	0.6099999999999852	57	62	50	pA_L
								
hm	NA	NA	NA	0.2300000000000182	53	57	48	pA_B
hm	NA	NA	NA	0.20999999999997954	52	55	47	pA_L
								
on	NA	NA	NA	0.08999999999997499	53	59	47	pA_B
peut	NA	NA	NA	0.08000000000004093	56	64	52	pA_I
avoir	132	142	122	0.18000000000000682	69	71	68	pA_I
des	128	135	118	0.0999999999999659	67	71	61	pA_I
positions	121	137	106	0.28000000000002956	60	65	54	pA_I
de	118	124	111	0.08999999999997499	62	65	59	pA_I
principe	145	163	75	0.5699999999999932	56	67	46	pA_I
déjà	NA	NA	NA	0.3199999999999932	52	57	46	pA_L
Jean	155	157	151	0.2599999999999909	58	69	45	pA_B
Claude	130	157	117	0.3100000000000023	59	66	51	pA_I
position	127	152	114	0.339999999999975	57	64	49	pA_I
de	142	145	140	0.08000000000004093	61	65	57	pA_I
principe	143	151	131	0.339999999999975	63	67	58	pA_L
								
ça	180	187	171	0.18000000000000682	67	70	65	pA_B
c'	132	134	131	0.18999999999999773	62	64	61	pA_I
est	132	134	131	0.18999999999999773	62	64	61	pA_I
dégueulasse	118	145	79	0.6000000000000227	67	73	61	pA_L
								
te	108	173	76	0.1099999999999568	72	75	68	pA_B
vois	162	179	75	0.12999999999999545	76	78	71	pA_I
réfléchir	241	382	146	0.5800000000000409	77	83	73	pA_L
								
non	147	150	142	0.14999999999997726	66	71	55	pA_B
ben	126	146	115	0.06999999999999318	67	69	67	pA_I
moi	123	139	114	0.12000000000000455	66	68	65	pA_I
y	139	142	132	0.060000000000002274	65	66	63	pA_I
a	141	143	136	0.05000000000001137	67	70	64	pA_I
une	136	139	134	0.08999999999997499	63	68	59	pA_I
question	147	160	134	0.2599999999999909	65	69	61	pA_I
que	155	158	152	0.060000000000002274	67	68	66	pA_I
j'	121	155	110	0.35000000000002274	63	66	57	pA_I
aimerais	121	155	110	0.35000000000002274	63	66	57	pA_I
poser	103	111	94	0.2599999999999909	60	66	54	pA_I
un	92	98	78	0.11000000000001364	61	65	57	pA_I
peu	NA	NA	NA	0.13999999999998636	54	56	50	pA_I
comme	144	146	141	0.13999999999998636	60	64	49	pA_I
je	147	149	146	0.12000000000000455	58	61	55	pA_I
suis	160	165	154	0.1500000000000341	63	67	57	pA_I
pas	155	160	152	0.12000000000000455	65	69	58	pA_I
morphologue	147	164	128	0.5	63	70	53	pA_I
j'	159	161	158	0.1099999999999568	60	62	58	pA_I
ai	159	161	158	0.1099999999999568	60	62	58	pA_I
le	NA	NA	NA	0.06999999999999318	59	61	57	pA_I
droit	113	114	112	0.12000000000000455	62	66	55	pA_I
de	112	115	107	0.07000000000005002	59	60	56	pA_I
dire	104	109	102	0.1099999999999568	61	63	57	pA_I
des	97	102	93	0.12999999999999545	60	62	57	pA_I
bêtises	138	159	86	0.3199999999999932	57	63	51	pA_I
bon	NA	NA	NA	0.2699999999999818	51	55	48	pA_L
qui	108	109	108	0.14999999999997726	54	60	49	pA_B
est	110	111	107	0.10000000000002274	62	64	59	pA_I
à	125	131	107	0.20999999999997954	61	67	52	pA_I
propos	159	179	131	0.4300000000000068	64	73	51	pA_I
de	131	219	97	0.27000000000003865	63	67	59	pA_I
de	98	101	93	0.40999999999996817	63	67	55	pA_I
des	104	106	99	0.29000000000002046	56	63	51	pA_I
des	111	114	108	0.12999999999999545	61	65	54	pA_I
unités	137	157	108	0.36000000000001364	59	66	53	pA_I
en	145	151	139	0.06999999999999318	65	66	65	pA_I
morphologie	101	119	94	0.7099999999999795	58	64	51	pA_L
y	118	130	107	0.12000000000000455	57	68	50	pA_B
a	120	129	116	0.11000000000001364	64	68	60	pA_I
y	128	137	119	0.15999999999996817	62	68	57	pA_I
a	125	135	117	0.2599999999999909	66	69	59	pA_I
y	237	270	169	0.10000000000002274	64	69	58	pA_I
a	128	169	124	0.03999999999996362	69	71	68	pA_I
un	123	124	122	0.1400000000000432	64	68	57	pA_I
y	204	258	135	0.1099999999999568	61	63	57	pA_I
a	132	136	128	0.08000000000004093	62	63	61	pA_I
un	128	129	128	0.12000000000000455	61	64	56	pA_I
procédé	161	173	139	0.37999999999999545	62	66	53	pA_I
en	160	171	153	0.0999999999999659	66	67	63	pA_I
sémantique	145	194	129	0.4700000000000273	60	65	53	pA_I
qui	114	116	108	0.12999999999999545	56	62	53	pA_I
est	97	108	93	0.14999999999997726	63	66	56	pA_I
qui	NA	NA	NA	0.10000000000002274	58	61	55	pA_I
est	NA	NA	NA	0.08999999999997499	60	62	56	pA_I
assez	106	108	105	0.32000000000005	57	61	53	pA_I
qui	NA	NA	NA	0.049999999999954525	55	56	54	pA_I
est	96	97	95	0.060000000000002274	57	59	54	pA_I
assez	113	127	109	0.2599999999999909	59	66	52	pA_I
banal	117	144	99	0.3800000000000523	59	63	51	pA_I
qui	NA	NA	NA	0.07999999999998408	50	51	49	pA_I
consiste	119	143	105	0.339999999999975	59	64	54	pA_I
à	NA	NA	NA	0.06999999999999318	58	60	56	pA_I
faire	NA	NA	NA	0.1400000000000432	58	62	52	pA_I
intervenir	114	140	93	0.46999999999997044	61	64	57	pA_I
des	107	112	101	0.10000000000002274	60	61	58	pA_I
choses	153	157	106	0.2799999999999727	59	65	52	pA_I
qui	NA	NA	NA	0.07999999999998408	58	60	53	pA_I
n'	105	117	96	0.4200000000000159	59	66	53	pA_I
apparaissent	105	117	96	0.4200000000000159	59	66	53	pA_I
pas	132	136	125	0.10000000000002274	57	61	53	pA_I
en	123	125	122	0.08999999999997499	58	60	56	pA_I
surface	NA	NA	NA	0.5	53	58	47	pA_I
hein	NA	NA	NA	0.12000000000000455	51	53	46	pA_I
ce	NA	NA	NA	0.05000000000001137	49	50	49	pA_I
qui	NA	NA	NA	0.06999999999999318	49	50	49	pA_I
est	NA	NA	NA	0.11000000000001364	52	53	50	pA_I
tout	NA	NA	NA	0.05000000000001137	52	52	51	pA_I
à	NA	NA	NA	0.06999999999999318	55	56	53	pA_I
fait	NA	NA	NA	0.12999999999999545	54	57	53	pA_I
banal	85	90	78	0.45999999999997954	56	59	47	pA_I
y	NA	NA	NA	0.06999999999999318	48	49	46	pA_I
a	NA	NA	NA	0.05000000000001137	54	55	53	pA_I
des	NA	NA	NA	0.11000000000001364	55	57	54	pA_I
choses	96	97	96	0.20999999999997954	55	59	51	pA_I
virtuelles	141	244	82	0.410000000000025	58	64	51	pA_I
même	143	273	99	0.25	62	65	56	pA_I
quelquefois	163	387	96	0.44999999999998863	58	64	51	pA_I
des	96	98	94	0.0999999999999659	58	59	55	pA_I
énoncés	99	108	94	0.3900000000000432	57	60	51	pA_I
virtuels	98	106	96	0.44999999999998863	53	58	47	pA_L
ça	115	118	113	0.1500000000000341	56	66	48	pA_B
ne	115	115	114	0.060000000000002274	67	68	66	pA_I
gêne	133	151	107	0.2400000000000091	67	71	62	pA_I
pas	159	170	145	0.14999999999997726	62	64	59	pA_I
les	146	165	129	0.10000000000002274	64	65	62	pA_I
sémanticiens	123	153	114	0.6899999999999977	55	61	49	pA_L
quand	148	151	145	0.18999999999999773	58	63	47	pA_B
on	165	168	162	0.07999999999998408	66	68	64	pA_I
passe	170	184	161	0.2300000000000182	65	70	61	pA_I
à	120	121	119	0.06999999999999318	64	66	63	pA_I
la	117	119	115	0.10000000000002274	66	67	65	pA_I
morphologie	125	187	108	0.5999999999999659	61	67	55	pA_I
et	154	161	145	0.10000000000002274	59	62	56	pA_I
le	NA	NA	NA	0.060000000000002274	53	54	52	pA_I
problème	124	139	109	0.2699999999999818	61	65	51	pA_I
a	111	112	111	0.03000000000002956	62	62	62	pA_I
été	115	131	102	0.16999999999995907	58	61	55	pA_I
évoqué	109	134	96	0.3900000000000432	59	62	53	pA_I
ce	212	216	206	0.13999999999998636	55	60	51	pA_I
matin	122	206	95	0.36000000000001364	56	61	49	pA_I
à	92	94	91	0.22999999999996135	56	60	48	pA_I
propos	142	145	125	0.2400000000000091	58	65	51	pA_I
de	106	125	100	0.06999999999999318	61	62	60	pA_I
l'	212	528	101	0.2400000000000091	61	65	54	pA_I
histoire	212	528	101	0.2400000000000091	61	65	54	pA_I
de	96	97	94	0.07999999999998408	63	64	63	pA_I
rotation	108	117	92	0.6700000000000159	60	68	51	pA_L
hein	NA	NA	NA	0.19999999999998863	50	55	45	pA_B
parce	NA	NA	NA	0.19999999999998863	53	57	49	pA_I
que	NA	NA	NA	0.19999999999998863	53	57	49	pA_I
rotation	111	169	91	0.38999999999998636	59	63	54	pA_I
y	167	168	165	0.040000000000020464	64	64	62	pA_I
a	157	165	151	0.060000000000002274	65	66	64	pA_I
une	149	152	146	0.12000000000000455	65	67	62	pA_I
famille	138	227	102	0.6100000000000136	60	68	50	pA_L
une	NA	NA	NA	0.22000000000002728	53	57	46	pA_B
famille	118	147	92	0.25	59	65	50	pA_I
c'	145	146	144	0.13999999999998636	60	62	57	pA_I
est	145	146	144	0.13999999999998636	60	62	57	pA_I
indéniable	106	116	85	0.5099999999999909	63	69	56	pA_I
hein	NA	NA	NA	0.08000000000004093	56	57	56	pA_I
y	NA	NA	NA	0.07999999999998408	55	56	54	pA_I
